상호명,도로명주소,위도,경도,동구분
전설의디저트,"인천광역시 연수구 한나루로196번길 3, 지상1층 일부호 (옥련동)",37.37981773,126.6612504,옥련동
(주)세교푸드시스템,"인천광역시 연수구 갯벌로 12, 갯벌타워 지하1층 (송도동)",37.39422704,126.650797,송도동
타코로,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 지상1층 125호 (송도동)",37.39820953,126.6488325,송도동
골목횟집,"인천광역시 연수구 인천타워대로132번길 9, 롯데몰 송도 캐슬파크 지상1층 116호 (송도동)",37.41510896,126.6171167,송도동
청년에프엔비 송도점,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 지상2층 226호 (송도동)",37.39378585,126.6418738,송도동
백령면옥,"인천광역시 연수구 아트센터대로 87, 커낼워크D4 WINTER 401동 지상2층 207호 (송도동)",37.42471446,126.683028,송도동
차이원,"인천광역시 연수구 송도과학로27번길 55, 302동 지상2층 C-204호 (송도동, 롯데캐슬 캠퍼스타운)",37.39494268,126.6501653,송도동
오꼬오꼬,"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상1층 A-104호 (송도동)",37.42607067,126.6562919,송도동
옥희 송도트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-3, 송도 트리플스트리트 C동 지상1층 122호 (송도동)",37.39351506,126.6321878,송도동
제주은희네해장국 연수점,"인천광역시 연수구 벚꽃로 106, 연수광장프라자 지상1층 114,115호 (청학동)",37.40599741,126.6836222,청학동
돈내쟝,"인천광역시 연수구 청능대로 75, iMC 9 201일부(8)호 (청학동)",37.41957079,126.6799558,청학동
피자알볼로 인천옥련점,"인천광역시 연수구 독배로 68, 유진메디타워 지상1층 103호 (옥련동)",37.38044505,126.6602318,옥련동
탄탄면공방 송도타임스페이스점,"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상1층 A-126호 (송도동)",37.39542885,126.6452104,송도동
마라대국(송도점),"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상1층 D-120호 (송도동)",37.37981773,126.6612504,송도동
고향밥상 2호점,"인천광역시 연수구 인천타워대로 323, 송도 센트로드 상가동 지상2층 디210호 (송도동)",37.41705626,126.6731327,송도동
프랭크버거 송도커넬워크점,"인천광역시 연수구 아트센터대로 87, 커낼워크D4 WINTER 402동 지상1층 159호 (송도동)",37.40073438,126.6388961,송도동
마라공방 송도코스트코점,"인천광역시 연수구 컨벤시아대로230번길 54, 닥터플러스몰 지상1층 A130,A131호 (송도동)",37.4126712,126.6550365,송도동
맘스터치 송도8공구점,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 판매시설동 지상1층 156호 (송도동)",37.42815063,126.6542232,송도동
한솥(랜드마크푸르지오시티점),"인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 지상1층 124호 (송도동)",37.41511181,126.6572736,송도동
한마음정육식당 연수역점,"인천광역시 연수구 용담로125번길 41, 메카리움 106일부호 (연수동)",37.42519006,126.6863801,연수동
버거베어 스퀘어원점,"인천광역시 연수구 청능대로 210, 스퀘어원 지상3층 일부호 (동춘동)",37.41510896,126.6171167,동춘동
신속초코다리냉면,"인천광역시 연수구 벚꽃로 114, 브랫슬 지상1층 122호 (연수동)",37.40599741,126.6836222,연수동
아맘철판돈까스(송도점),"인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 지상1층 126호 (송도동)",37.36771911,126.6533296,송도동
메가비어(달빛축제공원역점),"인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 지상1층 128호 (송도동)",37.41050721,126.627633,송도동
백소정 송도닥터플러스몰점,"인천광역시 연수구 컨벤시아대로230번길 54, 지상1층 A139,A140호 (송도동)",37.40699507,126.6800838,송도동
게꿀맛 연수구점,"인천광역시 연수구 능허대로446번길 12, 근린생활시설동 지3층 103호 (동춘동, 서해그랑블 포레스트)",37.42253289,126.6840293,동춘동
까델지니,"인천광역시 연수구 송도과학로 56, 송도테크노파크 BT센터 지상1층 103호 (송도동)",37.39886814,126.6489188,송도동
웰컴바틀즈,"인천광역시 연수구 솔밭로 67, 지하1층 일부호 (동춘동)",37.39456511,126.6511829,동춘동
약선당감자탕,"인천광역시 연수구 아트센터대로168번길 100, 한라 웨스턴파크 송도 지상1층 128호 (송도동)",37.39918335,126.6492576,송도동
부산1975대구탕,"인천광역시 연수구 송도과학로16번길 13-39, 엠씨넥스 타워 지상1층 124,125호 (송도동)",37.38803691,126.6642625,송도동
37.5브런치카페 송도점,"인천광역시 연수구 해돋이로 160-19, 카리스 프라자 주건축물1 지상2층 207호 (송도동)",37.38419018,126.6421469,송도동
팔진향 한옥마을점(주)엔타스에스디,"인천광역시 연수구 테크노파크로 180, 나동 2층 일부호 (송도동)",37.40073438,126.6388961,송도동
발렌타인1983,"인천광역시 연수구 샘말로43번길 19, 지상2층 (연수동)",37.37981773,126.6612504,연수동
만만,"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상2층 D-219호 (송도동)",37.38419018,126.6421469,송도동
팔각도 송도트리플스트리트점,"인천광역시 연수구 송도과학로16번길 33-4, 송도 트리플스트리트 D동 1층 123a호 (송도동)",37.42450107,126.6465752,송도동
가포유메,"인천광역시 연수구 컨벤시아대로42번길 8, 송도 코오롱 더 프라우 1단지 102동 102호 (송도동, 송도 코오롱 더 프라우 1단지)",37.41050721,126.627633,송도동
브라더스,"인천광역시 연수구 신송로125번길 7, 이리옴프라자 지상2층 206호 (송도동)",37.38320628,126.6586339,송도동
블리스버거 송도점,"인천광역시 연수구 인천타워대로 60, 송도북일프라자 지상1층 108호 (송도동)",37.38419018,126.6421469,송도동
미사옥 송도점,"인천광역시 연수구 컨벤시아대로230번길 54, 닥터플러스몰 지상1층 A144호 (송도동)",37.38445028,126.6435842,송도동
유미카츠 인천연수점,"인천광역시 연수구 용담로118번길 7, 천지프라자 지상1층 102호 (연수동)",37.38320628,126.6586339,연수동
다옴365,"인천광역시 연수구 컨벤시아대로 233, 호텔스카이파크인천송도 지상6층 일부호 (송도동)",37.41262069,126.6797321,송도동
청담족발,"인천광역시 연수구 샘말로88번길 20, 지상1층 일부호 (연수동)",37.41050721,126.627633,연수동
스시 박스(SUSHI BOX),"인천광역시 연수구 함박로 15, 1층 일부호 (연수동)",37.39800788,126.6511249,연수동
미오밀(MIOMILL),"인천광역시 연수구 샘말로8번길 8, 지상2층 일부호 (연수동)",37.41279383,126.6108012,연수동
신미도마라탕,"인천광역시 연수구 테크노파크로111번길 11, 시카고타워 지상1층 103호 (송도동)",37.37435195,126.6531653,송도동
한우에빠지다,"인천광역시 연수구 컨벤시아대로 126, 지상1층 104호,105호 (송도동, 푸르지오월드마크)",37.38539259,126.6442607,송도동
보드람치킨 선학역점,"인천광역시 연수구 경원대로467번길 13, 명빌딩 지상1층 일부호 (선학동)",37.37981773,126.6612504,선학동
미카도스시 송도더테라스점,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 판매시설동 지상1층 187호 (송도동)",37.39451327,126.6473598,송도동
토끼풀(clover),"인천광역시 연수구 비류대로239번길 41, 지상1층 일부호 (청학동)",37.38960595,126.648814,청학동
문가네 정육식당,"인천광역시 연수구 송도과학로16번길 33-4, 송도 트리플스트리트 D동 122일부호 (송도동)",37.40215703,126.6404248,송도동
양평두물머리해장국 송도점,"인천광역시 연수구 컨벤시아대로 70, 302동 지상1층 103호 (송도동, 인천송도힐스테이트)",37.39378585,126.6418738,송도동
새벽세시,"인천광역시 연수구 청명로31번길 15, 1층 일부호 (청학동)",37.38419018,126.6421469,청학동
맘스터치 캠퍼스타운역점,"인천광역시 연수구 송도과학로27번길 55, 301동 지상1층 108,109호 (송도동, 롯데캐슬 캠퍼스타운)",37.3770832,126.6558312,송도동
양도둑 송도점,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 217호 (송도동)",37.41370746,126.6781359,송도동
도로시파스타 송도점,"인천광역시 연수구 해돋이로 112, 지하1층 B02일부(107)호 (송도동)",37.42662536,126.6451768,송도동
짬뽕지존 송도점,"인천광역시 연수구 하모니로 124, 송도타운 101,102,103호 (송도동)",37.38960595,126.648814,송도동
비스트로 데이오프(Day off),"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 159층 (송도동)",37.4255575,126.6818943,송도동
버거사이트(BURGER SITE),"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상1층 D-137호 (송도동)",37.41762926,126.6772291,송도동
돈우숯불갈비 연수점,"인천광역시 연수구 용담로118번길 21, 미지프라임빌 지상1층 101호 (연수동)",37.38320628,126.6586339,연수동
오봉집 송도점,"인천광역시 연수구 컨벤시아대로130번길 12, 1동 109,110호 (송도동, 대경스위트리아 송도)",37.38419018,126.6421469,송도동
김복남맥주 송도캠퍼스타운점,"인천광역시 연수구 송도과학로27번길 55, 302동 지상2층 D-206호 (송도동, 롯데캐슬 캠퍼스타운)",37.4086566,126.6708262,송도동
음악여행카페 송도점,"인천광역시 연수구 능허대로267번길 29, 라마다송도호텔 주5동 지1층 (동춘동)",37.42426837,126.6679208,동춘동
양빠양고기에 빠지다,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 101동 지상2층 215호 (송도동)",37.41352309,126.6798827,송도동
먹방족(MUKBANG족),"인천광역시 연수구 해돋이로 107, E동 지상1층 2호 (송도동, 송도 더샵 퍼스트월드)",37.38320628,126.6586339,송도동
애크소틱아,"인천광역시 연수구 함박로 65, 지상1층 일부호 (연수동)",37.38459942,126.6423987,연수동
"오늘, 와인한잔 송도트리플스트리트점","인천광역시 연수구 송도과학로16번길 33-4, 송도 트리플스트리트 D동 지상1층 114,115호 (송도동)",37.38736717,126.6468405,송도동
라디오 헤드(Radio head),"인천광역시 연수구 용담로 115, 파크타워 지상1층 114호 (연수동)",37.40073438,126.6388961,연수동
스시옥,"인천광역시 연수구 컨벤시아대로42번길 20, 302동 지상1층 103호 (송도동, 송도 더 프라우 3단지)",37.37081435,126.6470528,송도동
폭식당,"인천광역시 연수구 컨벤시아대로 70, 302동 지상1층 119(일부)호 (송도동, 인천송도힐스테이트)",37.38803691,126.6642625,송도동
제육에진심을담다 송도점,"인천광역시 연수구 해돋이로 112, 지하1층 B02일부(103)호 (송도동)",37.4200425,126.6522703,송도동
선비,"인천광역시 연수구 하모니로 158, 송도타임스페이스 지상1층 B-102호 (송도동)",37.39759467,126.6484391,송도동
만타스시31 인천연수점,"인천광역시 연수구 원인재로 124, 상가동 지상1층 113호 (동춘동, 한양1차아파트)",37.39648885,126.6487085,동춘동
바네스타코 아트포레점,"인천광역시 연수구 인천타워대로 257, 아트포레 푸르지오시티 C동 지상2층 C-218,C-219호 (송도동)",37.38108225,126.6594618,송도동
킹칠,"인천광역시 연수구 능허대로 265, 2층 (동춘동)",37.41344062,126.6791683,동춘동
어 쿠킹 플레이스(a cooking place),"인천광역시 연수구 청능대로 75, iMC 9 지상2층 201일부(1)호 (청학동)",37.38960595,126.648814,청학동
7번가피자 송도점,"인천광역시 연수구 컨벤시아대로252번길 10, 근린생활시설동 지상1층 102호 (송도동, 송도 더샵 파크애비뉴 아파트)",37.40749232,126.6808219,송도동
시즌,"인천광역시 연수구 청량로185번길 16, 상가동 지상2층 201호 (옥련동, 서해아파트)",37.37934987,126.657692,옥련동
포차닭발,"인천광역시 연수구 비류대로 216, 지상1층 6호 (옥련동)",37.39351506,126.6321878,옥련동
보나레스토랑,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 216호 (송도동)",37.38960595,126.648814,송도동
상상 대패삼겹,"인천광역시 연수구 하모니로138번길 11, 송도캐슬센트럴파크 102동 지상2층 218호 (송도동)",37.39935875,126.6368956,송도동
감탄떡볶이 송도트리플스트리트,"인천광역시 연수구 송도과학로16번길 33-4, 송도 트리플스트리트 D동 지상1층 110호 (송도동)",37.41383498,126.6536685,송도동
토지소곱창 송도타임스페이스점,"인천광역시 연수구 하모니로 158, 송도타임스페이스 D동 101호 (송도동)",37.38419018,126.6421469,송도동
기요항,"인천광역시 연수구 해돋이로151번길 4, 인피니티타워 109호 (송도동)",37.39758636,126.6506664,송도동
오구오구양꼬치,"인천광역시 연수구 송도과학로28번길 8, 더샵 송도트리플타워 East 117호 (송도동)",37.42326199,126.6446183,송도동
베이지가든,"인천광역시 연수구 컨벤시아대로274번길 15, 상가동 지상1층 1호 (송도동, 송도 더샵 마스터뷰 23-1BL)",37.37981773,126.6612504,송도동
송도콩나물국밥,"인천광역시 연수구 송도문화로28번길 28, 송도글로벌캠퍼스푸르지오 205동 지상1층 5-112호 (송도동, 송도글로벌캠퍼스푸르지오)",37.42515607,126.6649612,송도동
